sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
130 1 0.0086470000000000002 0.0067539999999999996 0.0047609999999999996 0 1 0 0
130 2 0.0086470000000000002 0.013491 0.0047219999999999996 0 1 0 0
131 0 0.008404 0 0.004607 0 1 0 0
131 1 0.008404 0.0067600000000000004 0.0048630000000000001 0 1 0 0
131 2 0.008404 0.013496000000000001 0.0047660000000000003 0 1 0 0
133 0 0.0087019999999999997 0 0.0047419999999999997 0 1 0 0
133 1 0.0087019999999999997 0.0067450000000000001 0.0048690000000000001 0 1 0 0
133 2 0.0087019999999999997 0.013469 0.0046930000000000001 0 1 0 0
134 0 0.0086540000000000002 0 0.0045360000000000001 0 1 0 0
134 1 0.0086540000000000002 0.0067539999999999996 0.0048370000000000002 0 1 0 0
134 2 0.0086540000000000002 0.013492000000000001 0.004777 0 1 0 0
135 0 0.0083870000000000004 0 0.0045380000000000004 0 1 0 0
135 1 0.0083870000000000004 0.0067369999999999999 0.0047410000000000004 0 1 0 0
135 2 0.0083870000000000004 0.013498 0.00481 0 1 0 0
137 0 0.0090050000000000009 0 0.011416000000000001 0 1 0 0
137 1 0.0090050000000000009 0.0067619999999999998 0.011780000000000001 0 1 0 0
137 2 0.0090050000000000009 0.013548000000000001 0.012316000000000001 0 1 0 0
138 0 0.008633 0 0.010212000000000001 0 1 0 0
138 1 0.008633 0.0067429999999999999 0.011599 0 1 0 0
138 2 0.008633 0.013507999999999999 0.011795999999999999 0 1 0 0
139 0 0.009273 0 0.010182 0 1 0 0
139 1 0.009273 0.0067510000000000001 0.011297 0 1 0 0
139 2 0.009273 0.013517000000000001 0.011658 0 1 0 0
141 0 0.0085839999999999996 0 0.0081239999999999993 0 1 0 0
141 1 0.0085839999999999996 0.0067710000000000001 0.011117 0 1 0 0
141 2 0.0085839999999999996 0.013521 0.013030999999999999 0 1 0 0
142 0 0.0082410000000000001 0 0.0078969999999999995 0 1 0 0
142 1 0.0082410000000000001 0.0067419999999999997 0.010869999999999999 0 1 0 0
142 2 0.0082410000000000001 0.013479 0.012744999999999999 0 1 0 0
143 0 0.0085570000000000004 0 0.0078329999999999997 0 1 0 0
143 1 0.0085570000000000004 0.0067530000000000003 0.010832 0 1 0 0
143 2 0.0085570000000000004 0.013523 0.013109000000000001 0 1 0 0
145 0 0.0089269999999999992 0 0.0088509999999999995 0 1 0 0
145 1 0.0089269999999999992 0.0067580000000000001 0.0089929999999999993 0 1 0 0
145 2 0.0089269999999999992 0.013524999999999999 0.0091409999999999998 0 1 0 0
146 0 0.012304000000000001 0 0.0086789999999999992 0 1 0 0
146 1 0.012304000000000001 0.0067600000000000004 0.0089269999999999992 0 1 0 0
146 2 0.012304000000000001 0.013486000000000001 0.0087779999999999993 0 1 0 0
147 0 0.0083099999999999997 0 0.0086479999999999994 0 1 0 0
147 1 0.0083099999999999997 0.0067460000000000003 0.0088170000000000002 0 1 0 0
147 2 0.0083099999999999997 0.013499000000000001 0.0087170000000000008 0 1 0 0
149 0 0.0082500000000000004 0 0.0046030000000000003 0 1 0 0
149 1 0.0082500000000000004 0.0067510000000000001 0.0047559999999999998 0 1 0 0
149 2 0.0082500000000000004 0.013489000000000001 0.0046569999999999997 0 1 0 0
150 0 0.0081259999999999995 0 0.0045779999999999996 0 1 0 0
150 1 0.0081259999999999995 0.0067609999999999996 0.0047400000000000003 0 1 0 0
150 2 0.0081259999999999995 0.013589 0.0059449999999999998 0 1 0 0
151 0 0.0094160000000000008 0 0.0046420000000000003 0 1 0 0
151 1 0.0094160000000000008 0.0070590000000000002 0.0060679999999999996 0 1 0 0
151 2 0.0094160000000000008 0.014079000000000001 0.0059719999999999999 0 1 0 0
153 0 0.0096659999999999992 0 0.0046680000000000003 0 1 0 0
153 1 0.0096659999999999992 0.007064 0.0060899999999999999 0 1 0 0
153 2 0.0096659999999999992 0.014081 0.00594 0 1 0 0
154 0 0.0094839999999999994 0 0.0045500000000000002 0 1 0 0
154 1 0.0094839999999999994 0.0070699999999999999 0.0060569999999999999 0 1 0 0
154 2 0.0094839999999999994 0.014110000000000001 0.0059740000000000001 0 1 0 0
155 0 0.0095309999999999995 0 0.0045189999999999996 0 1 0 0
155 1 0.0095309999999999995 0.0070870000000000004 0.0060569999999999999 0 1 0 0
155 2 0.0095309999999999995 0.014119 0.0059290000000000002 0 1 0 0
157 0 0.0098080000000000007 0 0.011115 0 1 0 0
157 1 0.0098080000000000007 0.0070080000000000003 0.012832 0 1 0 0
157 2 0.0098080000000000007 0.014053 0.013395000000000001 0 1 0 0
158 0 0.0096209999999999993 0 0.010182 0 1 0 0
158 1 0.0096209999999999993 0.0070930000000000003 0.012574999999999999 0 1 0 0
158 2 0.0096209999999999993 0.014114999999999999 0.013022000000000001 0 1 0 0
159 0 0.0098340000000000007 0 0.0101 0 1 0 0
159 1 0.0098340000000000007 0.0070429999999999998 0.012569 0 1 0 0
159 2 0.0098340000000000007 0.014086 0.012795000000000001 0 1 0 0
161 0 0.013986 0 0.0023289999999999999 0 1 0 0
161 1 0.013986 0.0070600000000000003 0.002356 0 1 0 0
161 2 0.013986 0.013956 0.0022720000000000001 0 1 0 0
162 0 0.01108 0 0.0021389999999999998 0 1 0 0
162 1 0.01108 0.0070489999999999997 0.0023349999999999998 0 1 0 0
162 2 0.01108 0.013975999999999999 0.002134 0 1 0 0
163 0 0.010829999999999999 0 0.0020660000000000001 0 1 0 0
163 1 0.010829999999999999 0.0070540000000000004 0.002284 0 1 0 0
163 2 0.010829999999999999 0.013975000000000001 0.0021719999999999999 0 1 0 0
165 0 0.011332 0 0.008123 0 1 0 0
165 1 0.011332 0.0070219999999999996 0.021031000000000001 0 1 0 0
165 2 0.011332 0.014062999999999999 0.020316000000000001 0 1 0 0
166 0 0.0092300000000000004 0 0.0086079999999999993 0 1 0 0
166 1 0.0092300000000000004 0.0070530000000000002 0.0087690000000000008 0 1 0 0
166 2 0.0092300000000000004 0.014279 0.0086370000000000006 0 1 0 0
167 0 0.0091199999999999996 0 0.0084399999999999996 0 1 0 0
167 1 0.0091199999999999996 0.0070740000000000004 0.0097140000000000004 0 1 0 0
167 2 0.0091199999999999996 0.013996000000000001 0.0086490000000000004 0 1 0 0
169 0 0.012985999999999999 0 0.0074989999999999996 0 1 0 0
